leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,0,1,6.6099,3.4258,1.2709,1.8162,0.043344077,0.198,0,0.2616452,0,0,1
0,1,0,6.6879,4.4376,1.3146,2.5626,0.14611462,0.198,0,0.6730461,0,0,1
0,0,1,6.5802,4.0293,1.374,2.0117,0.06557552,0.198,0,0.7105726,0,0,1
0,0,1,6.445,4.1421,1.2231,2.0072,0.06488751,0.198,0,0.3881868,0,0,1
0,1,1,7.1076,7.5499,2.483,3.6292,0.10049806,0.198,0,0.8565958,0,0,1
1,0,1,7.1368,5.1675,2.067,2.5979,0.30066696,0.198,0,0.9711494,0,1,1
0,0,1,7.1284,5.7594,1.9364,2.6102,0.14154649,0.198,0,0.9100517,0,0,1
0,0,1,6.8915,3.6735,1.3077,2.6166,0.5287528,0.198,0,0.92408633,0,1,1
0,1,0,7.11,4.1049,1.7915,2.1255,0.08568213,0.198,0,0.9065129,0,0,1
0,1,0,7.1142,3.908,1.2673,2.107,0.21496443,0.198,0,0.84530854,0,0,1
1,1,0,7.0928,3.702,1.2254,1.8531,0.10874408,0.198,0,0.37940797,0,0,1
0,1,0,6.8487,3.4745,1.3268,1.9079,0.23817657,0.198,0,0.62707347,0,0,1
0,0,0,7.0948,3.1425,1.2132,1.6902,0.11896036,0.198,0,0.32195392,0,1,1
0,0,1,6.7215,3.8048,1.2486,2.1937,0.04064569,0.198,0,0.26654667,0,0,1
0,1,0,6.7688,3.4569,0.9663,1.949,0.09022279,0.198,0,0.62668145,0,1,1
0,0,0,7.1278,3.6591,1.3349,2.1709,0.10892562,0.198,0,0.7274416,0,1,1
0,0,0,7.008,3.8798,1.5181,2.3168,0.03146404,0.198,0,0.79796183,0,1,1
0,0,0,7.1109,3.7758,1.1658,2.1723,0.037097976,0.198,0,0.57937104,0,0,1
0,0,1,6.4165,3.2735,1.1998,1.788,0.013543209,0.198,0,0.4000063,0,1,1
0,0,0,6.4628,3.2268,1.3379,1.8217,0.013894906,0.198,0,0.11496118,0,1,1
0,0,0,6.4326,2.9665,0.8894,1.7219,0.013462675,0.198,0,0.06024751,0,0,1
0,1,1,1.3363,3.047,0.0408,1.7235,0.002170171,0.051,0,0.99299216,0,0,0
0,1,1,1.3363,3.047,0.0408,1.7235,0.002170171,0.051,0,0.99299216,0,0,0
0,1,1,1.3363,3.047,0.0408,1.7235,0.002170171,0.051,0,0.99299216,1,0,0
0,0,1,1.337,3.0088,2.4,1.6362,0.001421092,0.051,0,0.003362475,0,0,0
0,1,1,1.337,3.0088,2.4,1.6362,0.001421092,0.051,0,0.003362475,0,0,0
0,0,1,1.337,3.0088,2.4,1.6362,0.001421092,0.051,0,0.003362475,1,0,0
0,0,1,1.4199,3.1389,1.9816,1.6825,0.012888232,0.051,0,0.7868798,0,1,0
0,0,0,1.4199,3.1389,1.9816,1.6825,0.012888232,0.051,0,0.7868798,0,1,0
0,0,0,1.4199,3.1389,1.9816,1.6825,0.012888232,0.051,0,0.7868798,1,1,0
0,1,0,1.3358,2.8109,0.0575,1.5311,0.001572092,0.051,0,0,0,1,0
0,1,0,1.3358,2.8109,0.0575,1.5311,0.001572092,0.051,0,0,0,1,0
0,0,1,1.3358,2.8109,0.0575,1.5311,0.001572092,0.051,0,0,1,1,0
0,0,0,1.3267,3.2667,1.0537,2.0015,0.015376497,0.051,0,1,0,1,0
0,0,0,1.3267,3.2667,1.0537,2.0015,0.015376497,0.051,0,1,0,1,0
0,0,1,1.3267,3.2667,1.0537,2.0015,0.015376497,0.051,0,1,1,1,0
0,1,0,1.3126,3.0544,0.7585,1.6423,0.002590279,0.051,0,0,0,1,0
0,0,0,1.3126,3.0544,0.7585,1.6423,0.002590279,0.051,0,0,0,0,0
0,1,1,1.3126,3.0544,0.7585,1.6423,0.002590279,0.051,0,0,1,1,0
0,0,0,1.4182,2.7422,0.3242,1.4969,0.001339726,0.051,0,0.19841832,0,1,0
0,1,1,1.4182,2.7422,0.3242,1.4969,0.001339726,0.051,0,0.19841832,0,0,0
0,1,0,1.4182,2.7422,0.3242,1.4969,0.001339726,0.051,0,0.19841832,1,1,0
0,0,1,1.3797,4.1583,0.0233,1.846,0.001739509,0.051,0,0.22809787,0,0,0
0,0,0,1.3797,4.1583,0.0233,1.846,0.001739509,0.051,0,0.22809787,0,0,0
0,0,1,1.3797,4.1583,0.0233,1.846,0.001739509,0.051,0,0.22809787,1,0,0
0,0,0,1.3899,2.6232,0.7421,1.7318,0.001654795,0.051,0,0,0,1,0
0,1,0,1.3899,2.6232,0.7421,1.7318,0.001654795,0.051,0,0,0,1,0
0,1,1,1.3899,2.6232,0.7421,1.7318,0.001654795,0.051,1,0,1,1,0
0,0,1,1.381,3.4286,0.3767,1.7762,0.002099928,0.051,0,0,0,0,0
0,1,1,1.381,3.4286,0.3767,1.7762,0.002099928,0.051,0,0,0,0,0
0,0,1,1.381,3.4286,0.3767,1.7762,0.002099928,0.051,0,0,1,0,0
0,1,0,1.3569,3.134,0.8717,1.7277,0.00508512,0.051,0,0.9684089,0,1,0
0,1,0,1.3569,3.134,0.8717,1.7277,0.00508512,0.051,0,0.9684089,0,1,0
0,0,1,1.3569,3.134,0.8717,1.7277,0.00508512,0.051,0,0.9684089,1,0,0
0,1,1,1.3604,3.1005,0.2078,1.6249,0.001911203,0.051,0,0.09140822,0,0,0
0,1,0,1.3604,3.1005,0.2078,1.6249,0.001911203,0.051,0,0.09140822,0,0,0
0,0,1,1.3604,3.1005,0.2078,1.6249,0.001911203,0.051,0,0.09140822,1,0,0
0,1,0,1.394,3.5378,0.705,1.8935,0.002367288,0.051,0,0.54135793,0,0,0
0,1,0,1.394,3.5378,0.705,1.8935,0.002367288,0.051,0,0.54135793,0,0,0
0,1,0,1.394,3.5378,0.705,1.8935,0.002367288,0.051,0,0.54135793,1,0,0
0,1,0,1.3542,3.4204,0.42,1.7,0.002806085,0.051,0,0.3212286,0,1,0
0,1,0,1.3542,3.4204,0.42,1.7,0.002806085,0.051,0,0.3212286,0,0,0
0,1,1,1.3542,3.4204,0.42,1.7,0.002806085,0.051,0,0.3212286,1,0,0
0,0,0,1.3189,4.7188,1.4836,2.3829,0.00598984,0.051,0,0.9321908,0,1,0
0,1,0,1.3189,4.7188,1.4836,2.3829,0.00598984,0.051,0,0.9321908,0,0,0
0,0,1,1.3189,4.7188,1.4836,2.3829,0.00598984,0.051,0,0.9321908,1,0,0
0,0,1,1.3434,3.2255,0.9584,1.6841,0.024043472,0.051,0,0.9336536,0,1,0
0,1,1,1.3434,3.2255,0.9584,1.6841,0.024043472,0.051,0,0.9336536,0,1,0
0,1,0,1.3434,3.2255,0.9584,1.6841,0.024043472,0.051,0,0.9336536,1,1,0
0,1,0,1.373,3.905,1.4126,1.6673,0.024908958,0.051,0,0.28375202,0,1,0
0,1,0,1.373,3.905,1.4126,1.6673,0.024908958,0.051,0,0.28375202,0,0,0
0,1,0,1.3325,3.6729,8.3643,1.7985,0.001651032,0.051,0,0,0,1,0
0,1,1,1.3325,3.6729,8.3643,1.7985,0.001651032,0.051,0,0,0,1,0
0,1,0,1.3325,3.6729,8.3643,1.7985,0.001651032,0.051,0,0,1,1,0
0,1,0,1.3201,4.6396,0.632,2.0279,0.000984774,0.051,0,0.016500995,0,0,0
0,0,1,1.3201,4.6396,0.632,2.0279,0.000984774,0.051,0,0.016500995,0,0,0
0,1,0,1.3201,4.6396,0.632,2.0279,0.000984774,0.051,0,0.016500995,1,0,0
0,0,1,1.4323,2.8131,3.4667,1.6334,0.001466173,0.051,0,0,0,1,0
0,0,0,1.4323,2.8131,3.4667,1.6334,0.001466173,0.051,0,0,0,0,0
0,1,0,1.4323,2.8131,3.4667,1.6334,0.001466173,0.051,0,0,1,1,0
0,1,1,1.4405,3.2249,0.6412,1.7321,0.005484207,0.051,0,0.49043426,0,1,0
0,1,1,1.4405,3.2249,0.6412,1.7321,0.005484207,0.051,0,0.49043426,0,1,0
0,0,0,1.4405,3.2249,0.6412,1.7321,0.005484207,0.051,0,0.49043426,1,1,0
0,0,0,1.433,3.6254,0.0167,1.6562,0.005094207,0.051,0,0.59464496,0,1,0
0,1,1,1.433,3.6254,0.0167,1.6562,0.005094207,0.051,0,0.59464496,0,0,0
0,1,1,1.433,3.6254,0.0167,1.6562,0.005094207,0.051,0,0.59464496,1,1,0
0,0,1,1.4401,3.4813,0.7264,1.7293,0.001666551,0.051,0,0,0,1,0
0,0,1,1.4401,3.4813,0.7264,1.7293,0.001666551,0.051,0,0,0,1,0
0,0,0,1.4401,3.4813,0.7264,1.7293,0.001666551,0.051,0,0,1,1,0
0,0,0,1.4306,2.677,2.3,1.5721,0.001258213,0.051,0,0,0,0,0
0,1,0,1.4306,2.677,2.3,1.5721,0.001258213,0.051,0,0,0,0,0
0,0,1,1.4306,2.677,2.3,1.5721,0.001258213,0.051,0,0,1,0,0
0,0,0,1.4,3.4677,0,1.8305,0.001714286,0.051,0,0.15384616,0,0,0
0,0,1,1.4,3.4677,0,1.8305,0.001714286,0.051,0,0.15384616,0,0,0
0,1,1,1.4,3.4677,0,1.8305,0.001714286,0.051,0,0.15384616,1,0,0
0,0,1,1.4289,3.0679,0,1.6387,0.001749598,0.051,0,0.15697184,0,1,0
0,0,0,1.4289,3.0679,0,1.6387,0.001749598,0.051,0,0.15697184,0,1,0
0,0,0,1.4367,4.1363,0.015,1.8178,0.001044059,0.051,0,0.20882572,0,0,0
0,1,0,1.4367,4.1363,0.015,1.8178,0.001044059,0.051,0,0.20882572,0,0,0
0,1,1,1.4367,4.1363,0.015,1.8178,0.001044059,0.051,0,0.20882572,1,0,0
0,1,0,1.4293,3.6679,0.9008,1.7686,0.00405793,0.051,0,0.986281,0,0,0
0,0,1,1.4293,3.6679,0.9008,1.7686,0.00405793,0.051,0,0.986281,0,0,0
0,0,0,1.4293,3.6679,0.9008,1.7686,0.00405793,0.051,0,0.986281,1,0,0
0,0,0,1.4318,3.2332,1.1917,1.5388,0.001815896,0.051,0,0.16176471,0,0,0
0,1,0,1.4318,3.2332,1.1917,1.5388,0.001815896,0.051,0,0.16176471,0,1,0
0,0,1,1.4318,3.2332,1.1917,1.5388,0.001815896,0.051,0,0.16176471,1,0,0
0,0,0,1.3895,3.1605,0.0916,1.6624,0.004390068,0.051,0,0.9810488,0,0,0
0,1,0,1.3895,3.1605,0.0916,1.6624,0.004390068,0.051,0,0.9810488,0,0,0
0,1,0,1.3895,3.1605,0.0916,1.6624,0.004390068,0.051,0,0.9810488,1,0,0
0,0,1,1.3411,3.8277,1.0591,1.8278,0.039370667,0.051,0,0.723229,0,0,0
0,0,0,1.3411,3.8277,1.0591,1.8278,0.039370667,0.051,0,0.723229,0,0,0
0,1,1,1.3411,3.8277,1.0591,1.8278,0.039370667,0.051,0,0.723229,1,0,0
0,0,0,1.4062,3.0091,1.741,1.6921,0.002133409,0.051,0,0,0,0,0
0,1,1,1.4062,3.0091,1.741,1.6921,0.002133409,0.051,0,0,0,0,0
0,1,0,1.4062,3.0091,1.741,1.6921,0.002133409,0.051,0,0,1,0,0
0,1,0,1.3419,3.4869,2.2335,1.4571,0.04858782,0.051,0,0.93485403,0,0,0
0,0,1,1.3419,3.4869,2.2335,1.4571,0.04858782,0.051,0,0.93485403,0,0,0
0,0,0,1.3419,3.4869,2.2335,1.4571,0.04858782,0.051,0,0.93485403,1,0,0
0,0,0,1.3471,2.9315,1.5818,1.2683,0.016108679,0.051,0,1,0,1,0
0,0,0,1.3471,2.9315,1.5818,1.2683,0.016108679,0.051,0,1,0,0,0
0,0,1,1.3471,2.9315,1.5818,1.2683,0.016108679,0.051,0,1,1,1,0
0,1,0,1.3392,3.3388,2.3077,2.1885,0.011648747,0.051,0,0.99516684,0,1,0
0,0,1,1.3392,3.3388,2.3077,2.1885,0.011648747,0.051,0,0.99516684,0,0,0
0,0,1,1.3392,3.3388,2.3077,2.1885,0.011648747,0.051,0,0.99516684,1,1,0
0,1,1,3.4417,3.3687,2.0577,1.7388,0.002760264,0.162,0,0.2421337,1,0,0
0,1,0,3.4264,4.4587,2.7222,2.0475,0.002976885,0.162,0,0.41969094,1,0,0
0,0,1,3.6514,5.6825,2.0562,2.2836,0.052856434,0.162,0,0.8812767,1,0,0
0,1,1,3.5055,7.3015,2.4271,3.3867,0.019654827,0.162,0,1,1,0,0
0,1,1,3.6031,3.6326,1.1561,1.7747,0.0668591,0.162,0,1,1,1,0
0,1,0,3.5072,4.8716,1.9715,2.7085,0.023123858,0.162,0,1,1,1,0
0,1,1,3.5728,5.8428,2.1329,2.3339,0.027905283,0.162,0,0.994228,1,0,0
0,0,1,3.6469,3.7188,0.9489,1.8168,0.005264746,0.162,0,0.6978924,1,0,0
0,0,0,3.4423,3.4152,0.7168,1.6796,0.002817883,0.162,0,0.14831541,1,1,0
0,0,0,3.7121,3.6022,1.4995,1.6944,0.007785352,0.162,0,0.55983555,1,1,0
0,1,1,3.4984,5.9884,3.0148,2.663,0.021324033,0.162,0,0.7963349,1,0,0
0,0,1,3.5606,3.5807,0.8233,1.7837,0.010925125,0.162,0,0.71764135,1,0,0
0,0,1,3.559,4.5403,1.3464,1.9774,0.0303737,0.162,0,0.6945503,1,1,0
0,1,0,3.5407,3.8356,1.2578,1.8405,0.003728076,0.162,0,0.6187181,1,0,0
0,0,1,3.4728,3.9973,0.6535,1.9345,0.002159641,0.162,0,0.32440782,1,0,0
0,0,1,3.5301,3.964,0.7337,1.8327,0.006742019,0.162,0,0.40555477,1,0,0
0,0,1,3.5373,6.2983,1.7779,2.9864,0.009046448,0.162,0,0.7924104,1,0,0
0,1,0,3.5409,3.7772,1.637,2.0329,0.021971814,0.162,0,1,1,1,0
0,0,1,3.5538,4.0435,1.4179,2.376,0.04808937,0.162,0,0.9992476,1,0,0
0,1,1,3.572,3.1188,1.3088,2.1544,0.04112542,0.162,0,1,1,1,0
0,0,1,3.59,5.1389,2.075,2.5007,0.02075209,0.162,0,0.9994314,1,0,0
0,0,1,3.515,4.0067,0.9022,1.8943,0.005263158,0.162,0,0.41639528,1,1,0
0,1,0,3.5152,3.3764,0.6931,1.7574,0.00295858,0.162,0,0.28020298,1,1,0
0,0,1,3.5042,3.8643,0.4526,1.7902,0.002596884,0.162,0,0.44228944,1,1,0
0,1,0,3.6583,3.4743,0.6874,1.8675,0.004728972,0.162,0,0.99837077,1,0,0
0,1,0,3.6525,3.7294,0.6876,1.7764,0.0029295,0.162,0,0.4802852,1,0,0
0,0,0,3.6316,3.6268,1.1807,1.8182,0.008288358,0.162,0,0.8526337,1,0,0
0,0,1,3.5606,3.2484,1.0739,1.7287,0.001291917,0.162,0,0.15058728,1,0,0
0,0,1,3.5159,7.1761,2.0738,3.0076,0.005603117,0.162,0,0.77903426,1,0,0
0,1,1,3.4634,3.0942,0.4444,1.5408,0.001126061,0.162,0,0.10937102,1,0,0
0,1,1,3.5818,3.0428,1.23,1.5109,0.001982244,0.162,0,0,1,1,0
0,0,1,3.5069,3.6568,0.7051,1.9119,0.006957712,0.162,0,0.70171005,1,0,0
0,1,1,3.4395,2.895,0.5077,1.5545,0.001046664,0.162,0,0.17648754,1,0,0
0,0,1,3.5391,3.144,0.1457,1.6777,0.001921392,0.162,0,0.21548939,1,0,0
0,0,1,3.6012,4.7633,1.8159,2.2253,0.068477176,0.162,0,0.99630517,1,0,0
0,0,1,3.5908,3.0236,1.0151,1.4176,0.063300654,0.162,0,0.9997612,1,1,0
0,0,1,3.4218,3.1586,1.0641,1.7351,0.001490444,0.162,0,0.36165997,1,0,0
0,1,0,3.3818,3.2162,1.0399,1.9452,0.003873677,0.162,0,0.73880905,1,0,0
0,1,0,3.4484,3.2649,0.8822,1.7735,0.005074817,0.162,0,0.40742156,1,0,0
0,0,0,0.6118,5.8297,1.8359,2.7615,0.003759398,0.027,0,0,0,1,0
0,1,0,5.1047,3.5109,1.1193,1.8394,0.002154877,0.027,0,0.22247793,1,0,0
0,1,0,0.9625,3.946,0.4117,1.8694,0.002805195,0.027,0,0.27652535,0,0,0
0,0,0,5.1505,4.1294,1.8673,2.0996,0.004193768,0.027,0,0.034308746,1,1,0
0,1,0,0.3085,4.9353,0,2.9646,0.002917342,0.027,0,0.006532898,0,1,0
0,1,1,5.0955,4.0486,2.8666,2.1013,0.002629771,0.027,0,0.020238925,1,0,0
0,0,1,1.5809,3.5992,1.1129,1.9993,0.004301347,0.027,0,0.6008282,0,1,0
0,0,0,1.5809,3.5992,1.1129,1.9993,0.004301347,0.027,0,0.6008282,0,1,0
0,0,1,1.5809,3.5992,1.1129,1.9993,0.004301347,0.027,0,0.6008282,0,1,0
0,0,1,1.5809,3.5992,1.1129,1.9993,0.004301347,0.027,0,0.6008282,0,1,0
0,0,0,5.125,4.4444,1.7918,2.2767,0.004078049,0.027,0,0.43469673,1,1,0
0,0,0,0.6219,3.829,0,1.9227,0.004823927,0.027,0,0.41116574,0,1,0
0,1,0,0.6219,3.829,0,1.9227,0.004823927,0.027,0,0.41116574,0,1,0
0,0,1,5.1276,4.6821,1.5812,2.4965,0.009653639,0.027,0,0.49184722,1,1,0
0,1,0,5.3204,4.378,2.1341,2.0113,0.007029547,0.027,0,0.6533995,1,1,0
0,0,0,5.0091,5.0354,1.498,2.2531,0.003393823,0.027,0,0.13270548,1,1,0
0,1,0,5.1343,4.1774,0.9196,2.2519,0.00346688,0.027,0,0.27885103,1,0,0
0,1,0,5.3261,7.2416,2.2557,3.1041,0.006759167,0.027,0,0.74164844,1,0,0
0,1,0,5.0953,4.0832,0.8717,2.0522,0.004926108,0.027,0,0.41939563,1,1,0
0,0,1,5.3549,5.5015,2.1942,2.5795,0.007712562,0.027,0,0.44721755,1,0,0
0,0,0,5.1331,6.8043,2.6519,2.6443,0.008415967,0.027,0,0.8442731,1,0,0
0,0,0,5.1915,5.5506,1.5011,2.8116,0.013310219,0.027,0,0.7521305,1,0,0
0,0,1,5.2177,5.3505,1.9807,2.2048,0.004868045,0.027,0,0.25238314,1,0,0
0,0,1,5.3073,4.6908,1.1224,2.0975,0.018257871,0.027,0,0.94639623,1,1,0
0,1,0,5.3564,6.1739,2.4873,2.6993,0.008251811,0.027,0,0.8577095,1,0,0
0,1,0,5.3615,3.818,1.2166,2.0273,0.020908328,0.027,0,0.9118317,1,1,0
0,1,0,5.2535,4.7789,1.3918,2.2132,0.011211573,0.027,0,0.77467436,1,1,0
0,0,1,5.3424,6.2075,1.2204,2.6567,0.005465708,0.027,0,0.90603083,1,0,0
0,1,0,5.3161,5.2475,1.9774,2.6502,0.005511559,0.027,0,0.6871417,1,1,0
0,0,0,5.2545,5.3406,1.9985,3.1432,0.012484537,0.027,0,0.8556196,1,1,0
0,1,0,0.615,4.4985,3.2429,2.1141,0.001463415,0.027,0,0.34581938,0,1,0
0,1,0,0.6004,4.2758,0.2769,2.5286,0.003331113,0.027,0,0,0,1,0
0,0,0,1.6616,3.7796,2.5064,1.9806,0.007161772,0.027,0,0.9126724,0,1,0
0,0,0,1.6616,3.7796,2.5064,1.9806,0.007161772,0.027,0,0.9126724,0,1,0
0,1,0,1.6616,3.7796,2.5064,1.9806,0.007161772,0.027,0,0.9126724,0,1,0
0,0,1,1.6616,3.7796,2.5064,1.9806,0.007161772,0.027,0,0.9126724,0,0,0
0,0,1,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,0,0
0,1,0,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,1,0
0,1,0,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,0,0
0,0,0,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,0,0
0,0,0,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,0,0
0,0,1,2.2106,4.6856,1.2655,2.5313,0.002759432,0.027,0,0.25430802,0,0,0
0,1,0,0.309,5.0542,0,2.3338,0.002588997,0.027,0,0,0,0,0
0,0,1,1.2601,3.7181,1.875,2.0701,0.003333069,0.027,0,0,0,0,0
0,0,1,1.2601,3.7181,1.875,2.0701,0.003333069,0.027,0,0,0,1,0
0,0,1,1.2601,3.7181,1.875,2.0701,0.003333069,0.027,0,0,0,0,0
0,1,0,1.2601,3.7181,1.875,2.0701,0.003333069,0.027,0,0,0,1,0
0,1,0,0.3038,4.1886,0.95,2.0672,0.001974984,0.027,0,0,0,1,0
0,1,0,0.941,3.6412,2.04,1.9603,0.002869288,0.027,0,0,0,0,0
0,0,0,0.941,3.6412,2.04,1.9603,0.002869288,0.027,0,0,0,0,0
0,1,0,0.941,3.6412,2.04,1.9603,0.002869288,0.027,0,0,0,1,0
0,0,1,0.941,3.6412,2.04,1.9603,0.002869288,0.027,0,0,0,1,0
0,0,0,1.2785,4.4598,3.5136,2.6102,0.0018772,0.027,0,0,0,0,0
0,0,0,1.2785,4.4598,3.5136,2.6102,0.0018772,0.027,0,0,0,0,0
0,0,1,1.2785,4.4598,3.5136,2.6102,0.0018772,0.027,0,0,0,0,0
0,0,0,0.6179,4.1769,0,2.1038,0.002913093,0.027,0,0,0,0,0
0,1,0,0.6179,4.1769,0,2.1038,0.002913093,0.027,0,0,0,0,0
0,0,0,0.8917,4.4005,0.7522,2.2184,0.002579343,0.027,0,0.057977237,0,1,0
0,1,1,0.8917,4.4005,0.7522,2.2184,0.002579343,0.027,0,0.057977237,0,1,0
0,0,1,2.2767,3.7033,0.868,2.0785,0.005226863,0.027,0,0.87477136,0,1,0
0,1,0,2.2767,3.7033,0.868,2.0785,0.005226863,0.027,0,0.87477136,0,1,0
0,1,0,2.2767,3.7033,0.868,2.0785,0.005226863,0.027,0,0.87477136,0,1,0
0,1,0,2.2767,3.7033,0.868,2.0785,0.005226863,0.027,0,0.87477136,0,1,0
0,0,0,2.2767,3.7033,0.868,2.0785,0.005226863,0.027,0,0.87477136,0,1,0
0,0,1,1.1914,4.0391,1.0897,1.903,0.005455766,0.027,0,0,0,1,0
0,1,0,1.1914,4.0391,1.0897,1.903,0.005455766,0.027,0,0,0,1,0
0,0,1,1.1914,4.0391,1.0897,1.903,0.005455766,0.027,0,0,0,1,0
0,0,1,1.1938,4.4658,0.6525,2.028,0.003350645,0.027,0,0.15828031,0,0,0
0,1,0,1.1938,4.4658,0.6525,2.028,0.003350645,0.027,0,0.15828031,0,1,0
0,1,0,1.2518,4.7201,1.2743,2.1065,0.008707461,0.027,0,0.29442972,0,0,0
0,0,1,1.2518,4.7201,1.2743,2.1065,0.008707461,0.027,0,0.29442972,0,0,0
0,0,0,1.2518,4.7201,1.2743,2.1065,0.008707461,0.027,0,0.29442972,0,1,0
0,0,1,0.6083,3.4205,0.84,1.8035,0.001643926,0.027,0,0,0,0,0
0,0,1,1.23,3.6131,0.8121,1.776,0.001788618,0.027,0,0,0,0,0
0,1,0,1.23,3.6131,0.8121,1.776,0.001788618,0.027,0,0,0,1,0
0,0,1,1.23,3.6131,0.8121,1.776,0.001788618,0.027,0,0,0,1,0
0,1,0,1.23,3.6131,0.8121,1.776,0.001788618,0.027,0,0,0,0,0
0,0,1,0.3318,3.4135,0,1.7933,0.000301386,0.027,0,0.7540107,0,1,0
0,1,0,1.1758,3.0952,0.2042,1.6303,0.003231842,0.027,0,0.7564837,0,1,0
0,1,0,1.1758,3.0952,0.2042,1.6303,0.003231842,0.027,0,0.7564837,0,1,0
0,1,0,1.1758,3.0952,0.2042,1.6303,0.003231842,0.027,0,0.7564837,0,1,0
0,1,0,1.1758,3.0952,0.2042,1.6303,0.003231842,0.027,0,0.7564837,0,1,0
0,0,0,0.3173,3.6833,1.7,2.0461,0.001260637,0.027,0,0.00049776,0,1,0
0,1,0,0.6035,3.9261,0,2.0036,0.001657001,0.027,0,0,0,0,0
0,1,0,0.6035,3.9261,0,2.0036,0.001657001,0.027,0,0,0,1,0
0,0,0,0.3026,3.7639,0.6133,1.9293,0.003965631,0.027,0,0,0,1,0
0,1,0,0.6375,3.662,0.403,1.8012,0.004862745,0.027,0,0,0,0,0
0,0,0,0.6375,3.662,0.403,1.8012,0.004862745,0.027,0,0,0,0,0
0,1,0,0.6234,4.1073,1.0877,1.9732,0.004010266,0.027,0,0.01240561,0,1,0
0,1,0,0.6453,3.6307,1.9538,1.6236,0.007438401,0.027,0,0.3502895,0,1,0
0,0,0,0.6453,3.6307,1.9538,1.6236,0.007438401,0.027,0,0.3502895,0,1,0
0,0,1,0.6453,3.6307,1.9538,1.6236,0.007438401,0.027,0,0.3502895,0,1,0
0,0,0,0.979,4.0143,2.2249,2.196,0.004596527,0.027,0,0.014519906,0,1,0
0,1,0,0.979,4.0143,2.2249,2.196,0.004596527,0.027,0,0.014519906,0,0,0
0,1,0,1.2789,6.9127,1.2626,3.3386,0.019626241,0.027,0,0.5134991,0,1,0
0,1,0,1.2789,6.9127,1.2626,3.3386,0.019626241,0.027,0,0.5134991,0,1,0
0,0,0,1.2789,6.9127,1.2626,3.3386,0.019626241,0.027,0,0.5134991,0,1,0
0,0,0,1.2789,6.9127,1.2626,3.3386,0.019626241,0.027,0,0.5134991,0,1,0
0,0,1,0.982,4.4846,0,2.0961,0.002240326,0.027,0,0.19331743,0,1,0
0,0,1,0.982,4.4846,0,2.0961,0.002240326,0.027,0,0.19331743,0,1,0
0,0,0,1.2735,4.2185,2.4741,2.5536,0.010522183,0.027,0,0.8773436,0,1,0
0,0,1,1.2735,4.2185,2.4741,2.5536,0.010522183,0.027,0,0.8773436,0,1,0
0,1,0,1.2735,4.2185,2.4741,2.5536,0.010522183,0.027,0,0.8773436,0,1,0
0,0,0,0.9398,4.6548,1.4918,2.1886,0.003724197,0.027,0,0.33122173,0,1,0
0,1,1,0.9398,4.6548,1.4918,2.1886,0.003724197,0.027,0,0.33122173,0,1,0
0,0,0,0.9398,4.6548,1.4918,2.1886,0.003724197,0.027,0,0.33122173,0,1,0
0,1,0,0.6478,5.1494,1.1252,2.2272,0.003704847,0.027,0,0.00349162,0,1,0
0,0,1,0.6478,5.1494,1.1252,2.2272,0.003704847,0.027,0,0.00349162,0,1,0
0,0,1,1.2872,4.7939,3.7492,2.325,0.006137352,0.027,0,0.28023833,0,1,0
0,0,0,1.2872,4.7939,3.7492,2.325,0.006137352,0.027,0,0.28023833,0,1,0
0,1,1,1.2913,6.171,1.98,2.6968,0.004259274,0.027,0,0,0,0,0
0,1,1,1.2913,6.171,1.98,2.6968,0.004259274,0.027,0,0,0,0,0
0,0,0,1.2913,6.171,1.98,2.6968,0.004259274,0.027,0,0,0,1,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,0,1,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,1,0
0,0,0,2.4556,6.3566,2.3344,2.9752,0.008674051,0.027,0,0.6831715,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,0.003296085,0.027,0,0.4477162,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,0.003296085,0.027,0,0.4477162,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,0.003296085,0.027,0,0.4477162,0,0,0
